938|2418|쏘다01|동||B|to shoot|총을 *쏘다*|to shoot a gun|화살을 *쏘다*|to shoot an arrow|눈총을 *쏘다*|to give a sharp look||||||
939|2420|위치하다|동|位置-|B|to be located|중심에 *위치하다*|to be located in the center|산기슭에 *위치한* 집|a house located at the foot of a mountain|어디에 *위치합니까*|where is it located||||||
940|2422|이틀01|명|시간|B|two days|*이틀* 동안|for two days|*이틀* 뒤에|after two days|*이틀*을 쉬다|to rest for two days||||||
941|2424|전달하다02|동|傳達-|B|to deliver/convey|메시지를 *전달하다*|to deliver a message|물건을 *전달하다*|to deliver an item|의미를 *전달하다*|to convey meaning||||||
942|2425|정말로|부|正-|B|really|*정말로* 미안해|I'm really sorry|*정말로* 맛있다|it's really delicious|*정말로* 믿기지 않는다|truly unbelievable||||||
943|2428|코너|명|corner|B|corner|화장품 *코너*|cosmetics corner|*코너*를 돌다|to turn a corner|코너에 *몰리다*|to be cornered||||||
944|2429|행동하다|동|行動-|B|to act/behave|바르게 *행동하다*|to behave correctly|말보다 먼저 *행동하다*|to act before speaking|신중하게 *행동하다*|to act cautiously||||||
945|2432|감동02|명|感動|B|emotion/impression|깊은 *감동*|deep impression|*감동*을 주다|to touch someone's heart|*감동*적인 영화|moving movie||||||
946|2435|굳이|부||B|obstinately/purposely|*굳이* 갈 필요 없다|no need to go purposely|*굳이* 말하자면|if I have to say it|*굳이* 사양하다|to decline obstinately||||||
947|2436|그늘|명||B|shade|나무 *그늘*|tree shade|*그늘*에 앉다|to sit in the shade|*그늘*진 곳|shaded place||||||
948|2437|급하다|형|急-|B|to be urgent/hurried|성격이 *급하다*|to be impatient|일이 *급하다*|the matter is urgent|마음이 *급하다*|to be in a hurry (mentally)||||||
949|2438|달걀|명||B|egg|*달걀* 프라이|fried egg|*달걀*을 삶다|to boil an egg|*달걀* 한 판|a carton of eggs||||||
950|2439|대중문화|명|大衆文化|B|pop culture|한국 *대중문화*|Korean pop culture|*대중문화*의 영향|influence of pop culture|*대중문화*를 즐기다|to enjoy popular culture||||||
951|2440|마련되다|동||B|to be prepared|자리가 *마련되다*|a seat/place is prepared|예산이 *마련되다*|budget is arranged|대책이 *마련되다*|measures are prepared||||||
952|2441|마루03|명|~를 닦다|B|wooden floor|*마루*를 닦다|to wipe the floor|대청*마루*|main hall floor|*마루*에 앉다|to sit on the wooden floor||||||
953|2442|무게|명||B|weight|*무게*를 재다|to measure weight|몸*무게*|body weight|*무게*가 나가다|to be heavy||||||
954|2444|성적04|명|成績|B|grade/result|*성적*이 오르다|grades improve|학기 *성적*|semester grades|*성적*표|report card||||||
955|2445|솔직히|부|率直-|B|honestly|*솔직히* 말해서|to be honest|*솔직히* 인정하다|to admit honestly|*솔직히* 고백하다|to confess truthfully||||||
956|2446|시도하다03|동|試圖-|B|to try/attempt|새로운 것을 *시도하다*|to try something new|탈출을 *시도하다*|to attempt an escape|끊임없이 *시도하다*|to try constantly||||||
957|2449|예절|명|禮節|B|etiquette|예의 *예절*|manners and etiquette|식사 *예절*|table manners|*예절*을 지키다|to follow etiquette||||||
