견디다	to endure / to bear	추위를 *견디다*|고통을 *견뎠다*|끝까지 *견디다*	to endure the cold|bore the pain|to endure until the end	[sound:row499_chunk1.wav]|[sound:row499_chunk2.wav]|[sound:row499_chunk3.wav]
기사	article / report	신문 *기사*|*기사*를 읽다|특종 *기사*	newspaper article|to read a report|scoop/exclusive article	[sound:row500_chunk1.wav]|[sound:row500_chunk2.wav]|[sound:row500_chunk3.wav]
뿌리다	to sprinkle / to spray	향수를 *뿌리다*|씨를 *뿌렸다*|소금을 *뿌리다*	to spray perfume|sowed seeds|to sprinkle salt	[sound:row501_chunk1.wav]|[sound:row501_chunk2.wav]|[sound:row501_chunk3.wav]
어쩌면	maybe / perhaps	*어쩌면* 사실일지 몰라|*어쩌면* 그렇게 예뻐?|*어쩌면* 좋을까	maybe it's true|how can you be so pretty?|what should I do?	[sound:row502_chunk1.wav]|[sound:row502_chunk2.wav]|[sound:row502_chunk3.wav]
아까	a while ago	*아까* 만났다|*아까* 한 말|*아까*보다 낫다	met a while ago|what (I) said earlier|better than before	[sound:row503_chunk1.wav]|[sound:row503_chunk2.wav]|[sound:row503_chunk3.wav]
알맞다	to be suitable / fit	용도에 *알맞다*|*알맞은* 크기|격식에 *알맞게*	to be fit for the use|suitable size|fittingly for the formality	[sound:row504_chunk1.wav]|[sound:row504_chunk2.wav]|[sound:row504_chunk3.wav]
희다	to be white	*흰* 구름|머리가 *희다*|*하얗고* *희다*	white clouds|hair is white|to be pure white	[sound:row505_chunk1.wav]|[sound:row505_chunk2.wav]|[sound:row505_chunk3.wav]
가리키다	to point at	손가락으로 *가리키다*|시계가 12시를 *가리키다*|방향을 *가리키다*	to point with a finger|the clock points to 12|to point in a direction	[sound:row506_chunk1.wav]|[sound:row506_chunk2.wav]|[sound:row506_chunk3.wav]
모시다	to attend to	부모님을 *모시다*|손님을 *모시다*|선생님을 *모시고* 가다	to take care of parents|to escort a guest|to go with a teacher	[sound:row507_chunk1.wav]|[sound:row507_chunk2.wav]|[sound:row507_chunk3.wav]
발달	development	경제 *발달*|기술의 *발달*|문명이 *발달하다*	economic development|development of technology|civilization develops	[sound:row508_chunk1.wav]|[sound:row508_chunk2.wav]|[sound:row508_chunk3.wav]
수많다	to be numerous	*수많은* 사람들|*수많은* 별|*수많이* 널려 있다	numerous people|countless stars|to be scattered numerously	[sound:row509_chunk1.wav]|[sound:row509_chunk2.wav]|[sound:row509_chunk3.wav]
잘못	mistake	*잘못*을 저지르다|*잘못*을 빌다|내 *잘못*이다	to commit a mistake|to apologize for a mistake|it is my fault	[sound:row510_chunk1.wav]|[sound:row510_chunk2.wav]|[sound:row510_chunk3.wav]
평화	peace	*평화*를 유지하다|세계 *평화*|*평화*로운 나라	to maintain peace|world peace|peaceful country	[sound:row511_chunk1.wav]|[sound:row511_chunk2.wav]|[sound:row511_chunk3.wav]
공사	construction	도로 *공사*|*공사* 중|*공사*를 시작하다	road construction|under construction|to start construction	[sound:row512_chunk1.wav]|[sound:row512_chunk2.wav]|[sound:row512_chunk3.wav]
돌	stone	*돌*을 던지다|*돌*에 걸리다|*돌*담길	to throw a stone|to trip over a stone|stone wall path	[sound:row513_chunk1.wav]|[sound:row513_chunk2.wav]|[sound:row513_chunk3.wav]
박사	doctor (PhD)	*박사* 학위|경제학 *박사*|*박사*가 되다	doctoral degree|PhD in economics|to become a doctor	[sound:row514_chunk1.wav]|[sound:row514_chunk2.wav]|[sound:row514_chunk3.wav]
전문	expert	분야의 *전문가*|*전문가*의 조언|*전문가*를 부르다	an expert in the field|expert advice|to call an expert	[sound:row515_chunk1.wav]|[sound:row515_chunk2.wav]|[sound:row515_chunk3.wav]
단지	merely	*단지* 농담이다|*단지* 상상일 뿐|*단지* 알고 싶다	it's merely a joke|it's only an imagination|just want to know	[sound:row516_chunk1.wav]|[sound:row516_chunk2.wav]|[sound:row516_chunk3.wav]
무용	dance	현대 *무용*|*무용* 공연|*무용*을 배우다	modern dance|dance performance|to learn dancing	[sound:row517_chunk1.wav]|[sound:row517_chunk2.wav]|[sound:row517_chunk3.wav]
불리다	to be called	천재라 *불리다*|노래가 *불리다*|이름이 *불리다*	to be called a genius|a song is sung|name is called	[sound:row518_chunk1.wav]|[sound:row518_chunk2.wav]|[sound:row518_chunk3.wav]
싸움	fight	말*싸움*|*싸움*을 멈추다|큰 *싸움*이 나다	verbal argument|to stop fighting|a big fight breaks out	[sound:row519_chunk1.wav]|[sound:row519_chunk2.wav]|[sound:row519_chunk3.wav]
자꾸	repeatedly	*자꾸* 잊어버려요|*자꾸* 웃음이 나다|*자꾸* 전화를 하다	I keep forgetting|keep laughing|to call repeatedly	[sound:row520_chunk1.wav]|[sound:row520_chunk2.wav]|[sound:row520_chunk3.wav]
차리다	to prepare	정신을 *차리다*|상을 *차리다*|가게를 *차리다*	to pull oneself together|to set the table|to set up a shop	[sound:row521_chunk1.wav]|[sound:row521_chunk2.wav]|[sound:row521_chunk3.wav]
해외	overseas	*해외* 여행|*해외* 시장|*해외*로 나가다	overseas travel|overseas market|to go abroad	[sound:row522_chunk1.wav]|[sound:row522_chunk2.wav]|[sound:row522_chunk3.wav]
그리	so (that)	*그리* 멀지 않다|*그리* 쉽지 않다|*그리* 반갑지 않다	not that far|not so easy|not so welcome	[sound:row523_chunk1.wav]|[sound:row523_chunk2.wav]|[sound:row523_chunk3.wav]
뜨다	to rise	해가 *뜨다*|물에 *뜨다*|풍선이 *뜨다*	the sun rises|to float on water|a balloon floats up	[sound:row524_chunk1.wav]|[sound:row524_chunk2.wav]|[sound:row524_chunk3.wav]
미소	smile	밝은 *미소*|*미소*를 짓다|*미소*로 답하다	bright smile|to put on a smile|to answer with a smile	[sound:row525_chunk1.wav]|[sound:row525_chunk2.wav]|[sound:row525_chunk3.wav]
의미하다	to mean	무엇을 *의미합니까*|사랑을 *의미하다*|중요한 것을 *의미하다*	what does it mean|to mean love|to signify something important	[sound:row526_chunk1.wav]|[sound:row526_chunk2.wav]|[sound:row526_chunk3.wav]
체육	physical education	*체육* 시간|*체육* 대회|*체육*관에서 운동하다	PE class|athletic meet|to exercise in the gym	[sound:row527_chunk1.wav]|[sound:row527_chunk2.wav]|[sound:row527_chunk3.wav]
땀	sweat	*땀*을 흘리다|*땀*이 나다|*땀*을 닦다	to sweat|to be sweating|to wipe off sweat	[sound:row528_chunk1.wav]|[sound:row528_chunk2.wav]|[sound:row528_chunk3.wav]
잘되다	to go well	일이 *잘되다*|공부가 *잘되다*|다 *잘될* 거야	work goes well|studying goes well|everything will be fine	[sound:row529_chunk1.wav]|[sound:row529_chunk2.wav]|[sound:row529_chunk3.wav]
쌓이다	to be piled up	눈이 *쌓이다*|먼지가 *쌓이다*|스트레스가 *쌓이다*	snow piles up|dust gathers|stress builds up	[sound:row530_chunk1.wav]|[sound:row530_chunk2.wav]|[sound:row530_chunk3.wav]
이익	profit	*이익*을 얻다|*이익*이 남다|공동의 *이익*	to gain profit|profit remains|common interest	[sound:row531_chunk1.wav]|[sound:row531_chunk2.wav]|[sound:row531_chunk3.wav]
쥐다	to hold	손에 *쥐다*|주먹을 *쥐다*|기회를 *쥐다*	to hold in hand|to clench one's fist|to seize an opportunity	[sound:row532_chunk1.wav]|[sound:row532_chunk2.wav]|[sound:row532_chunk3.wav]
게다가	besides	춥고 *게다가* 배고프다|*게다가* 비까지 왔다|친절하고 *게다가* 예쁘다	it's cold and besides, hungry|moreover, it even rained|kind and furthermore, pretty	[sound:row533_chunk1.wav]|[sound:row533_chunk2.wav]|[sound:row533_chunk3.wav]
끓이다	to boil	물을 *끓이다*|라면을 *끓이다*|찌개를 *끓이다*	to boil water|to cook ramen|to boil stew	[sound:row534_chunk1.wav]|[sound:row534_chunk2.wav]|[sound:row534_chunk3.wav]
논문	thesis	졸업 *논문*|*논문*을 쓰다|학술 *논문*	graduation thesis|to write a paper|academic paper	[sound:row535_chunk1.wav]|[sound:row535_chunk2.wav]|[sound:row535_chunk3.wav]
멈추다	to stop	차를 *멈추다*|울음을 *멈추다*|비가 *멈추다*	to stop the car|to stop crying|the rain stops	[sound:row536_chunk1.wav]|[sound:row536_chunk2.wav]|[sound:row536_chunk3.wav]
사용되다	to be used	재료로 *사용되다*|다양하게 *사용되다*|약으로 *사용되다*	to be used as material|to be used in various ways|to be used as medicine	[sound:row537_chunk1.wav]|[sound:row537_chunk2.wav]|[sound:row537_chunk3.wav]
오랫동안	for a long time	*오랫동안* 기다리다|*오랫동안* 사귀다|*오랫동안* 꿈꿔온 일	to wait for a long time|to date for a long time|a long-held dream	[sound:row538_chunk1.wav]|[sound:row538_chunk2.wav]|[sound:row538_chunk3.wav]
찾아가다	to visit	친구를 *찾아가다*|집을 *찾아가다*|물건을 *찾아가다*	to go visit a friend|to find one's way home|to pick up an item	[sound:row539_chunk1.wav]|[sound:row539_chunk2.wav]|[sound:row539_chunk3.wav]
늘다	to increase	실력이 *늘다*|인구가 *늘다*|몸무게가 *늘다*	skills improve|population increases|weight increases	[sound:row540_chunk1.wav]|[sound:row540_chunk2.wav]|[sound:row540_chunk3.wav]
양	amount	*양*을 줄이다|적은 *양*|충분한 *양*	to reduce the amount|small quantity|sufficient amount	[sound:row541_chunk1.wav]|[sound:row541_chunk2.wav]|[sound:row541_chunk3.wav]
닿다	to touch	손이 *닿다*|발이 땅에 *닿다*|연락이 *닿다*	hands touch|feet touch the ground|to get in touch	[sound:row542_chunk1.wav]|[sound:row542_chunk2.wav]|[sound:row542_chunk3.wav]
물론	of course	*물론*이지요|*물론*이고 말고|*물론* 힘들겠지만	of course|certainly|of course it's hard but	[sound:row543_chunk1.wav]|[sound:row543_chunk2.wav]|[sound:row543_chunk3.wav]
속하다	to belong to	그룹에 *속하다*|어디에 *속해요*|범주에 *속하다*	to belong to a group|where do you belong|to fall under a category	[sound:row544_chunk1.wav]|[sound:row544_chunk2.wav]|[sound:row544_chunk3.wav]
이외	besides	이것 *이외*에도|가족 *이외*의 사람|그 *이외*에는 없다	besides this|people other than family|there's nothing besides that	[sound:row545_chunk1.wav]|[sound:row545_chunk2.wav]|[sound:row545_chunk3.wav]
제공하다	to provide	정보를 *제공하다*|서비스를 *제공하다*|기회를 *제공하다*	to provide information|to provide service|to provide an opportunity	[sound:row546_chunk1.wav]|[sound:row546_chunk2.wav]|[sound:row546_chunk3.wav]
기대	expectation	*기대*를 하다|*기대*에 어긋나다|큰 *기대*	to have expectations|to fail expectations|high expectations	[sound:row547_chunk1.wav]|[sound:row547_chunk2.wav]|[sound:row547_chunk3.wav]
식물	plant	*식물*을 키우다|희귀 *식물*|*식물*원	to grow plants|rare plant|botanical garden	[sound:row548_chunk1.wav]|[sound:row548_chunk2.wav]|[sound:row548_chunk3.wav]
적어도	at least	*적어도* 세 번|*적어도* 한 시간|*적어도* 밥은 먹자	at least three times|at least one hour|let's at least eat	[sound:row549_chunk1.wav]|[sound:row549_chunk2.wav]|[sound:row549_chunk3.wav]
어려움	difficulty	*어려움*을 겪다|*어려움*을 이겨내다|생활의 *어려움*	to experience difficulty|to overcome difficulty|hardship in life	[sound:row550_chunk1.wav]|[sound:row550_chunk2.wav]|[sound:row550_chunk3.wav]
분명히	clearly	*분명히* 말하다|*분명히* 보이다|*분명히* 그럴 것이다	to say clearly|to be clearly visible|it will certainly be so	[sound:row551_chunk1.wav]|[sound:row551_chunk2.wav]|[sound:row551_chunk3.wav]
온	all	*온* 세상|*온* 몸|*온* 힘을 다하다	the whole world|entire body|to do with all one's might	[sound:row552_chunk1.wav]|[sound:row552_chunk2.wav]|[sound:row552_chunk3.wav]
젖다	to get wet	비에 *젖다*|땀에 *젖다*|눈시울이 *젖다*	to get wet in the rain|to be soaked in sweat|eyes get misty	[sound:row553_chunk1.wav]|[sound:row553_chunk2.wav]|[sound:row553_chunk3.wav]
최대	maximum	*최대* 규모|*최대* 수량|*최대*로 줄이다	maximum scale|maximum quantity|to reduce to the maximum	[sound:row554_chunk1.wav]|[sound:row554_chunk2.wav]|[sound:row554_chunk3.wav]
평소	usual times	*평소*와 다르다|*평소*처럼|*평소* 실력	different from usual|as usual|one's usual ability	[sound:row555_chunk1.wav]|[sound:row555_chunk2.wav]|[sound:row555_chunk3.wav]
농사	farming	*농사*를 짓다|풍년 *농사*|*농사*일	to farm|a good harvest|farm work	[sound:row556_chunk1.wav]|[sound:row556_chunk2.wav]|[sound:row556_chunk3.wav]
더구나	moreover	*더구나* 비까지 오네|*더구나* 시간이 없다|친절하고 *더구나* 똑똑하다	moreover, it's even raining|furthermore, there's no time|kind and moreover, smart	[sound:row557_chunk1.wav]|[sound:row557_chunk2.wav]|[sound:row557_chunk3.wav]
어둠	darkness	*어둠* 속에서|*어둠*이 깔리다|*어둠*을 뚫고	in the darkness|darkness falls|through the darkness	[sound:row558_chunk1.wav]|[sound:row558_chunk2.wav]|[sound:row558_chunk3.wav]
고장	hometown/region	내 고향 *고장*|낯선 *고장*|이 *고장* 특산물	my home region|unfamiliar place|local specialty of this region	[sound:row559_chunk1.wav]|[sound:row559_chunk2.wav]|[sound:row559_chunk3.wav]
관련하다	to be related	사건과 *관련하다*|서로 *관련된* 일|*관련해서* 묻다	to be related to the case|mutually related matters|to ask in relation to	[sound:row560_chunk1.wav]|[sound:row560_chunk2.wav]|[sound:row560_chunk3.wav]
밀다	to push	문을 *밀다*|뒤에서 *밀다*|수염을 *밀다*	to push the door|to push from behind|to shave one's beard	[sound:row561_chunk1.wav]|[sound:row561_chunk2.wav]|[sound:row561_chunk3.wav]
고려하다	to consider	상황을 *고려하다*|의견을 *고려하다*|충분히 *고려하다*	to consider the situation|to consider the opinion|to give enough consideration	[sound:row562_chunk1.wav]|[sound:row562_chunk2.wav]|[sound:row562_chunk3.wav]
농촌	rural village	*농촌* 생활|*농촌* 지역|*농촌*으로 떠나다	rural life|farming area|to leave for the countryside	[sound:row563_chunk1.wav]|[sound:row563_chunk2.wav]|[sound:row563_chunk3.wav]
올라오다	to come up	위로 *올라오다*|서울로 *올라오다*|소식이 *올라오다*	to come up to the top|to come up to Seoul|news comes up	[sound:row564_chunk1.wav]|[sound:row564_chunk2.wav]|[sound:row564_chunk3.wav]
챙기다	to take care of	짐을 *챙기다*|건강을 *챙기다*|동생을 *챙기다*	to pack one's bags|to take care of health|to look after a sibling	[sound:row565_chunk1.wav]|[sound:row565_chunk2.wav]|[sound:row565_chunk3.wav]
고르다	to choose	물건을 *고르다*|답을 *고르다*|옷을 *고르다*	to pick an item|to choose an answer|to pick out clothes	[sound:row566_chunk1.wav]|[sound:row566_chunk2.wav]|[sound:row566_chunk3.wav]
바르다	to apply	약을 *바르다*|벽지를 *바르다*|화장품을 *바르다*	to apply medicine|to put up wallpaper|to apply cosmetics	[sound:row567_chunk1.wav]|[sound:row567_chunk2.wav]|[sound:row567_chunk3.wav]
벌어지다	to happen/open	싸움이 *벌어지다*|간격이 *벌어지다*|사건이 *벌어지다*	a fight breaks out|the gap widens|an incident occurs	[sound:row568_chunk1.wav]|[sound:row568_chunk2.wav]|[sound:row568_chunk3.wav]
고치다	to fix	시계를 *고치다*|버릇을 *고치다*|병을 *고치다*	to fix a watch|to fix a habit|to cure a disease	[sound:row569_chunk1.wav]|[sound:row569_chunk2.wav]|[sound:row569_chunk3.wav]
그림자	shadow	*그림자*가 생기다|*그림자*를 밟다|자신의 *그림자*	a shadow forms|to step on a shadow|one's own shadow	[sound:row570_chunk1.wav]|[sound:row570_chunk2.wav]|[sound:row570_chunk3.wav]
다하다	to do one's best/end	정성을 *다하다*|수명이 *다하다*|최선을 *다하다*	to do with sincerity|to come to the end of life|to do one's best	[sound:row571_chunk1.wav]|[sound:row571_chunk2.wav]|[sound:row571_chunk3.wav]
마침내	finally	*마침내* 해냈다|*마침내* 도착했다|*마침내* 밝혀지다	finally did it|finally arrived|finally be revealed	[sound:row572_chunk1.wav]|[sound:row572_chunk2.wav]|[sound:row572_chunk3.wav]
커지다	to grow larger	목소리가 *커지다*|몸집이 *커지다*|문제가 *커지다*	voice gets louder|body grows larger|the problem grows	[sound:row573_chunk1.wav]|[sound:row573_chunk2.wav]|[sound:row573_chunk3.wav]
